,Theme,Name,Code
4419,지주사,종근당홀딩스,1630
4420,지주사,솔본,35610
4422,지주사,한진칼,180640
4423,지주사,화승엔터프라이즈,241590
4424,지주사,하림지주,3380
4425,지주사,HDC,12630
4427,지주사,유비쿼스홀딩스,78070
4428,지주사,성창기업지주,180
4429,지주사,DL,210
4430,지주사,OCI홀딩스,10060
4431,지주사,노루홀딩스,320
4432,지주사,한미사이언스,8930
4433,지주사,NICE,34310
4434,지주사,대웅,3090
4435,지주사,매일홀딩스,5990
4437,지주사,SK디스커버리,6120
4442,마켓컬리(kurly),케이씨피드,25880
4445,마켓컬리(kurly),팜스코,36580
4450,日제품 불매운동(수혜),BYC,1460
4455,日제품 불매운동(수혜),그리티,204020
4457,日제품 불매운동(수혜),리드코프,12700
4462,日제품 불매운동(수혜),TBH글로벌,84870
4465,日제품 불매운동(수혜),신성통상,5390
4466,日제품 불매운동(수혜),보해양조,890
4550,종합 물류,한솔로지스틱스,9180
4553,종합 물류,현대글로비스,86280
4554,종합 물류,CJ대한통운,120
4555,종합 물류,삼일,32280
4557,종합 물류,인터지스,129260
4558,종합 물류,한익스프레스,14130
4559,종합 물류,유성티엔에스,24800
4561,종합 물류,세방,4360
4562,종합 물류,한진,2320
4563,종합 물류,선광,3100
4564,치아 치료(임플란트 등),덴티움,145720
4565,치아 치료(임플란트 등),덴티스,261200
4571,치아 치료(임플란트 등),디오,39840
4573,치아 치료(임플란트 등),오스테오닉,226400
4574,치아 치료(임플란트 등),나이벡,138610
4575,아프리카 돼지열병(ASF),전진바이오팜,110020
4580,아프리카 돼지열병(ASF),마니커,27740
4581,아프리카 돼지열병(ASF),한일사료,5860
4583,아프리카 돼지열병(ASF),하림,136480
4584,아프리카 돼지열병(ASF),팜스토리,27710
4586,아프리카 돼지열병(ASF),동우팜투테이블,88910
4587,아프리카 돼지열병(ASF),이지바이오,353810
4588,아프리카 돼지열병(ASF),진바이오텍,86060
4589,아프리카 돼지열병(ASF),우성,6980
4591,아프리카 돼지열병(ASF),대한뉴팜,54670
4592,아프리카 돼지열병(ASF),신라에스지,25870
4593,아프리카 돼지열병(ASF),우진비앤지,18620
4595,아프리카 돼지열병(ASF),이글벳,44960
4596,아프리카 돼지열병(ASF),고려시멘트,198440
4597,아프리카 돼지열병(ASF),우리손에프앤지,73560
4599,아프리카 돼지열병(ASF),선진,136490
4600,아프리카 돼지열병(ASF),옵티팜,153710
4602,아프리카 돼지열병(ASF),중앙백신,72020
4603,아프리카 돼지열병(ASF),카나리아바이오,16790
4604,아프리카 돼지열병(ASF),코미팜,41960
4605,아프리카 돼지열병(ASF),대성미생물,36480
4610,LNG(액화천연가스),지역난방공사,71320
4622,LNG(액화천연가스),현대미포조선,10620
4624,LNG(액화천연가스),삼천리,4690
4625,LNG(액화천연가스),삼성중공업,10140
4627,LNG(액화천연가스),케일럼,258610
4633,인터넷은행,현대이지웰,90850
4643,인터넷은행,GS리테일,7070
4644,인터넷은행,한화생명,88350
4647,인터넷은행,NH투자증권,5940
4665,여행,그래디언트,35080
4667,여행,참좋은여행,94850
4669,여행,레드캡투어,38390
4670,여행,노랑풍선,104620
4671,여행,하나투어,39130
4672,여행,모두투어,80160
4673,겨울,영원무역,111770
4674,겨울,동화약품,20
4675,겨울,대성에너지,117580
4677,겨울,경동나비엔,9450
4678,겨울,지에스이,53050
4680,겨울,부스타,8470
4682,겨울,인천도시가스,34590
4686,겨울,경동도시가스,267290
4693,겨울,광동제약,9290
4712,두나무(Dunamu),한화투자증권,3530
4735,온실가스(탄소배출권),SGC에너지,5090
4740,온실가스(탄소배출권),에코프로에이치엔,383310
4743,온실가스(탄소배출권),그린케미칼,83420
4746,온실가스(탄소배출권),TKG휴켐스,69260
4748,온실가스(탄소배출권),유니드,14830
4761,풍력에너지,씨에스윈드,112610
4766,풍력에너지,유니슨,18000
4767,풍력에너지,동국S&C,100130
4788,2019 상반기 신규상장,셀리드,299660
4790,2019 상반기 신규상장,마이크로디지탈,305090
4792,2019 상반기 신규상장,압타바이오,293780
4797,2019 상반기 신규상장,이노테라피,246960
4799,2019 상반기 신규상장,웹케시,53580
4803,2019 상반기 신규상장,엠에프엠코리아,323230
4804,2019 상반기 신규상장,TS트릴리온,317240
4807,줄기세포,에스메디,118000
4808,줄기세포,바이오솔루션,86820
4809,줄기세포,HLB,28300
4811,줄기세포,HLB생명과학,67630
4814,줄기세포,코아스템켐온,166480
4817,줄기세포,안트로젠,65660
4823,줄기세포,테고사이언스,191420
4827,조림사업,제이씨케미칼,137950
4836,조림사업,효성오앤비,97870
4838,구제역/광우병 수혜,사조산업,7160
4844,구제역/광우병 수혜,사조오양,6090
4845,구제역/광우병 수혜,한성기업,3680
4849,구제역/광우병 수혜,신라교역,4970
4851,구제역/광우병 수혜,동원수산,30720
4852,구제역/광우병 수혜,CJ씨푸드,11150
4855,구제역/광우병 수혜,사조대림,3960
4879,스마트홈(홈네트워크),위닉스,44340
4882,스마트홈(홈네트워크),엠젠솔루션,32790
4893,화학섬유,티케이케미칼,104480
4894,화학섬유,대한화섬,3830
4899,화학섬유,성안,11300
4922,태블릿PC,리튬포어스,73570
4927,황사/미세먼지,크린앤사이언스,45520
4938,황사/미세먼지,롯데하이마트,71840
4939,황사/미세먼지,삼일제약,520
4940,황사/미세먼지,옵투스제약,131030
4944,황사/미세먼지,안국약품,1540
4945,황사/미세먼지,케이엠,83550
4948,황사/미세먼지,위니아,71460
4956,사료,대주산업,3310
4961,사료,고려산업,2140
4969,사료,애드바이오텍,179530
4990,환율하락 수혜,아시아나항공,20560
5014,항공/저가 항공사(LCC),에어부산,298690
5015,항공/저가 항공사(LCC),진에어,272450
5017,항공/저가 항공사(LCC),티웨이항공,91810
5019,항공/저가 항공사(LCC),티웨이홀딩스,4870
5023,면세점,글로벌텍스프리,204620
5026,면세점,호텔신라,8770
5027,면세점,JTC,950170
5028,면세점,신세계,4170
5029,면세점,현대백화점,69960
5039,수산,사조씨푸드,14710
